,text,name,Unnamed: 0,index
1095,The Moroccan food at Tagine is fantastic,['Tagine'],1095.0,1071.0
1096,I love the Peruvian food at Pio Pio,['Pio Pio'],1096.0,1072.0
1097,The Venezuelan food at Arepas Cafe is delicious,['Arepas Cafe'],1097.0,1073.0
1098,The Pakistani food at Shahi Grill is amazing,['Shahi Grill'],1098.0,1074.0
1099,The Filipino food at Maharlika Filipino Moderno is top-notch,['Maharlika Filipino Moderno'],1099.0,1075.0
1100,I always get the Malaysian food at Penang,['Penang'],1100.0,1076.0
1101,The Ethiopian food at Lucy Ethiopian Restaurant is fantastic,['Lucy Ethiopian Restaurant'],1101.0,1077.0
1102,The Israeli food at Shuka is delicious,['Shuka'],1102.0,1078.0
1103,The Egyptian food at Cleopatra Mediterranean Grill is amazing,['Cleopatra Mediterranean Grill'],1103.0,1079.0
1104,The Argentinean food at Buenos Aires Cafe is top-notch,['Buenos Aires Cafe'],1104.0,1080.0
1105,I love the Colombian food at El Cocodrilo,['El Cocodrilo'],1105.0,1081.0
1106,The Portuguese food at Alfama is fantastic,['Alfama'],1106.0,1082.0
1107,"The Trinidadian food at Ali's Roti Shop is delicious
","[""Ali's Roti Shop""]",1107.0,1083.0
1108,The Nepalese food at Himalayan Yak is amazing,['Himalayan Yak'],1108.0,1084.0
1109,The Bangladeshi food at Haat Bazar is top-notch,['Haat Bazar'],1109.0,1085.0
1110,I always get the Scottish food at St. Andrew's Cafe,"[""St. Andrew's Cafe""]",1110.0,1086.0
1111,The Swiss food at Cafe du Soleil is fantastic,['Cafe du Soleil'],1111.0,1087.0
1112,The German food at Loreley Beer Garden is delicious,['Loreley Beer Garden'],1112.0,1088.0
1113,The Austrian food at Cafe Sabarsky is amazing,['Cafe Sabarsky'],1113.0,1089.0
1114,The Hungarian food at Andre's Hungarian Cafe is top-notch,"[""Andre's Hungarian Cafe""]",1114.0,1090.0
1115,I love the Romanian food at The Black Sea,['The Black Sea'],1115.0,1091.0
1116,The Polish food at Karczma is fantastic,['Karczma'],1116.0,1092.0
1117,The Czech food at Bohemian Hall & Beer Garden is delicious,['Bohemian Hall & Beer Garden is delicious'],1117.0,1093.0
1118,The Croatian food at Kavkaz Kebab & Grill is amazing,['Kavkaz Kebab & Grill'],1118.0,1094.0
1119,"The Slovenian food at Kavarna is top-notch.
",['Kavarna'],1119.0,1095.0
1120,Rasoi Ghar is one of the most famous restaurants in Jaipur,['Rasoi Ghar'],1120.0,1096.0
1121,The food served at Rasoi Ghar is delicious and affordable,['Rasoi Ghar'],1121.0,1097.0
1122,Sagar Ratna is a popular South Indian restaurant chain in India,['Sagar Ratna'],1122.0,1098.0
1123,"If you want to try some authentic Rajasthani cuisine, head over to Chokhi Dhani in Jaipur",['Chokhi Dhani'],1123.0,1099.0
1124,The Butter Chicken at Moti Mahal Delux is a must-try,['Moti Mahal Delux'],1124.0,1100.0
1125,"If you are in Mumbai, don't miss out on the delicious street food at Juhu Beach",['street food at Juhu Beach'],1125.0,1101.0
1126,Pind Balluchi is a great place to try some Punjabi cuisine,['Pind Balluchi'],1126.0,1102.0
1127,The Pavilion at The Leela Palace in Chennai serves some of the best seafood in the city,['The Pavilion'],1127.0,1103.0
1128,"If you want to have a drink with a great view, head over to High Ultra Lounge in Bangalore",['High Ultra Lounge'],1128.0,1104.0
1129,"The Chocolate Room is a popular chain of cafes in India, known for its delicious desserts",['The Chocolate Room'],1129.0,1105.0
1130,The Spice Route at The Imperial in Delhi serves some of the best Thai food in the city,['The Spice Route'],1130.0,1106.0
1131,The Tasting Room at Good Earth in Mumbai is a must-visit for wine lovers,['The Tasting Room'],1131.0,1107.0
1132,"If you are in Kolkata, don't miss out on the famous Biryani at Arsalan",['Arsalan'],1132.0,1108.0
1133,Indigo Deli in Mumbai is a great place to enjoy some comfort food,['Indigo Deli'],1133.0,1109.0
1134,Cafe Zoe in Mumbai is a great place to enjoy some coffee and brunch,['Cafe Zoe'],1134.0,1110.0
1135,"The Red Fort in Delhi is not just a historical monument, it also has a great restaurant inside",['The Red Fort'],1135.0,1111.0
1136,"If you want to try some delicious Italian food, head over to La Piazza at The Hyatt Regency in Delhi",['La Piazza'],1136.0,1112.0
1137,The Atrium at The Imperial in Delhi is a great place to enjoy a high tea,['The Atrium'],1137.0,1113.0
1138,"If you want to have a drink with a great view in Mumbai, head over to Aer
",['Aer'],1138.0,1114.0
1139,"Smoke House Deli is a popular chain of cafes in India, known for its burgers and sandwiches",['Smoke House Deli'],1139.0,1115.0
1140,The Bombay Canteen in Mumbai serves some of the best Indian fusion food in the city,['The Bombay Canteen'],1140.0,1116.0
1141,The Whistling Duck in Bangalore is a great place to enjoy some cocktails,['The Whistling Duck'],1141.0,1117.0
1142,"If you want to try some amazing seafood, head over to Mahesh Lunch Home in Mumbai",['Mahesh Lunch Home'],1142.0,1118.0
1143,"If you are in Delhi and want to try some Mughlai cuisine, Karim's is the place to be","[""Karim's""]",1143.0,1119.0
1144,The Dhaba in Hyderabad is a great place to try some North Indian food,['The Dhaba'],1144.0,1120.0
1145,Leopold Cafe in Mumbai is a popular hangout spot and serves some great food,['Leopold Cafe'],1145.0,1121.0
1146,"If you are in Bangalore, don't miss out on the amazing dosas at MTR",['MTR'],1146.0,1122.0
1147,The Masala Library in Mumbai is a great place to try some molecular gastronomy,['The Masala Library'],1147.0,1123.0
1148,Gallops in Mumbai is a great place to enjoy some drinks and snacks,['Gallops'],1148.0,1124.0
1149,"Kobe Sizzlers is a popular chain of restaurants in India, known for its sizzlers",['Kobe Sizzlers'],1149.0,1125.0
1150,The Big Chill Cafe in Delhi is a great place to enjoy some desserts and shakes,['The Big Chill Cafe'],1150.0,1126.0
1151,"If you want to try some Lebanese food, head over to The Lebanese Point in Mumbai",['The Lebanese Point'],1151.0,1127.0
1152,Dome in Mumbai is a great place to enjoy some drinks with a view,['Dome'],1152.0,1128.0
1153,"If you are in Jaipur and want to try some Rajasthani thali, head over to Laxmi Misthan Bhandar",['Laxmi Misthan Bhandar'],1153.0,1129.0
1154,The Great Kabab Factory at The Radisson Blu in Delhi is a great place to try some kebabs,['The Great Kabab Factory'],1154.0,1130.0
1155,"The Yellow Chilli is a popular chain of restaurants in India, known for its fusion food",['The Yellow Chilli'],1155.0,1131.0
1156,"If you are in Mumbai and want to try some Parsi food, head over to Britannia & Co.",['Britannia & Co'],1156.0,1132.0
1157,The Flying Elephant at Park Hyatt in Chennai serves some of the best Asian food in the city,['The Flying Elephant'],1157.0,1133.0
1158,"Cafe Mondegar in Mumbai is a great place
",['Cafe Mondegar'],1158.0,1134.0
1159,"Chili's Grill & Bar serves classic Tex-Mex dishes such as fajitas and burgers, and also offers a variety of alcoholic drinks","[""Chili's Grill & Bar""]",1159.0,1135.0
1160,The Yellow Chilli is a fine dining restaurant that serves North Indian cuisine,['The Yellow Chilli'],1160.0,1136.0
1161,The Spice Room is a restaurant that specializes in Indian cuisine,['The Spice Room'],1161.0,1137.0
1162,Olive Bar and Kitchen serves Mediterranean cuisine and has a bar,['Olive Bar and Kitchen serves'],1162.0,1138.0
1163," TGI Friday's is a popular American chain that serves burgers, steaks, and other classic American dishes","[""TGI Friday's""]",1163.0,1139.0
1164,Pind Balluchi is a chain of restaurants that specializes in North Indian cuisine,['Pind Balluchi'],1164.0,1140.0
1165,The Beer Cafe is a chain of bars that offers a wide range of beers,['The Beer Cafe is'],1165.0,1141.0
1166,Punjab Grill is a fine dining restaurant that serves North Indian cuisine,['Punjab Grill'],1166.0,1142.0
1167,SodaBottleOpenerWala is a Parsi-style restaurant that also has a bar,['SodaBottleOpenerWala'],1167.0,1143.0
1168,Barbeque Nation is a chain of restaurants that specializes in barbeque dishes,['Barbeque Nation'],1168.0,1144.0
1169,The Great Kabab Factory is a restaurant that specializes in Indian kababs and other grilled dishes,['The Great Kabab Factory'],1169.0,1145.0
1170,Biryani Blues is a chain of restaurants that specializes in biryani dishes,['Biryani Blues'],1170.0,1146.0
1171,Karim's is a famous restaurant in Delhi that serves Mughlai cuisine,"[""Karim's""]",1171.0,1147.0
1172,Dum Pukht is a fine dining restaurant that specializes in Awadhi cuisine,['Dum Pukht'],1172.0,1148.0
1173,Gajalee is a seafood restaurant that specializes in Maharashtrian cuisine,['Gajalee'],1173.0,1149.0
1174,Moti Mahal Delux is a chain of restaurants that serves North Indian cuisine and is famous for its butter chicken,['Moti Mahal Delux'],1174.0,1150.0
1175," The Leela Palace has a variety of fine dining restaurants that serve Indian and international cuisine, as well as several bars",['The Leela Palace'],1175.0,1151.0
1176," The Hilton hotel has several restaurants that serve Indian and international cuisine, as well as a bar
",['The Hilton hotel'],1176.0,1152.0
1177,The Park Hotel has several restaurants and bars that serve a variety of cuisine and drinks,['The Park Hotel'],1177.0,1153.0
1178,Sagar Ratna is a chain of restaurants that specializes in South Indian cuisine,['Sagar Ratna'],1178.0,1154.0
1179,The Bombay Canteen is a popular restaurant in Mumbai that serves modern Indian cuisine,['The Bombay Canteen'],1179.0,1155.0
1180,Gunpowder is a restaurant that serves Indian cuisine with a modern twist,['Gunpowder'],1180.0,1156.0
1181,The Table is a fine dining restaurant that serves European cuisine,['The Table'],1181.0,1157.0
1182,The Bombay Bread Bar is a restaurant that serves Indian-inspired dishes and has a bar,['The Bombay Bread Bar'],1182.0,1158.0
1183,Social is a chain of restaurants and bars that serve a variety of cuisine and drinks,['Social'],1183.0,1159.0
1184,Masala Library is a fine dining restaurant that serves modern Indian cuisine,['Masala Library'],1184.0,1160.0
1185,Yauatcha is a Michelin-starred restaurant that serves dim sum and other Chinese dishes,['Yauatcha'],1185.0,1161.0
1186,Farzi Cafe is a chain of restaurants that serves Indian cuisine with a modern twist,['Farzi Cafe'],1186.0,1162.0
1187,Hauz Khas Social is a popular bar and restaurant in Delhi,['Hauz Khas Social'],1187.0,1163.0
1188,Mocambo is a popular restaurant in Kolkata that serves continental and Chinese cuisine,['Mocambo'],1188.0,1164.0
1189,Peter Cat is a popular restaurant in Kolkata that serves Continental cuisine,['Peter Cat'],1189.0,1165.0
1190,Karim's is a famous restaurant in Delhi that serves Mughlai cuisine,"[""Karim's""]",1190.0,1166.0
1191,Farzi Cafe is a chain of restaurants that serves Indian cuisine with a modern twist,['Farzi Cafe'],1191.0,1167.0
1192,The Bombay Canteen is a popular restaurant in Mumbai that serves modern Indian cuisine,['The Bombay Canteen'],1192.0,1168.0
1193,Pa Pa Ya is a chain of restaurants that serves modern Asian cuisine,['Pa Pa Ya'],1193.0,1169.0
1194,The Sassy Spoon is a restaurant that serves modern European cuisine,['The Sassy Spoon'],1194.0,1170.0
1195,SodaBottleOpenerWala is a Parsi-style restaurant that also has a bar,['SodaBottleOpenerWala'],1195.0,1171.0
1196,The Fatty Bao is a chain of restaurants that serves Asian cuisine with a modern twist,['The Fatty Bao'],1196.0,1172.0
1197,Copper Chimney is a chain of restaurants that serves North Indian cuisine,['Copper Chimney'],1197.0,1173.0
1198,Yum Yum Cha is a chain of restaurants that serves Japanese cuisine,['Yum Yum'],1198.0,1174.0
1199,Punjab Grill is a fine dining restaurant that serves North Indian cuisine,['Punjab Grill'],1199.0,1175.0
1200,Barbeque Nation is a chain of restaurants that specializes in barbeque dishes,['Barbeque Nation'],1200.0,1176.0
1201," The Great Kabab Factory is a restaurant that specializes in Indian kababs and other grilled dishes
",['The Great Kabab Factory'],1201.0,1177.0
1202,Hotel Savera in Chennai is famous for its South Indian cuisine,['Hotel Savera'],1202.0,1178.0
1203,Indore's Sarafa Bazaar is known for its street food scene,"[""Indore's Sarafa Bazaar""]",1203.0,1179.0
1204,The Masala Library in Mumbai is known for its innovative take on Indian cuisine,['The Masala Library'],1204.0,1180.0
1205,Mavalli Tiffin Room (MTR) in Bengaluru is a must-visit for its authentic South Indian breakfast,['Mavalli Tiffin Room (MTR)'],1205.0,1181.0
1206,The Bar Stock Exchange in Mumbai is a popular spot for its stock market-style alcohol pricing,['The Bar Stock Exchange'],1206.0,1182.0
1207,Indian Accent in Delhi is known for its modern Indian cuisine,['Indian Accent'],1207.0,1183.0
1208,Karim's in Old Delhi is a must-visit for its iconic mutton korma,"[""Karim's""]",1208.0,1184.0
1209,Leopold Cafe in Mumbai is a popular hangout spot,['Leopold Cafe'],1209.0,1185.0
1210,Mavalli Beach Restaurant in Mangalore is known for its seafood dishes,['Mavalli Beach Restaurant'],1210.0,1186.0
1211,The Permit Room in Chennai is a popular bar that serves delicious cocktails,['The Permit Room'],1211.0,1187.0
1212,Imly in Delhi is known for its street food-inspired dishes,['Imly'],1212.0,1188.0
1213,Kallu Shappu in Kochi is a must-visit for its traditional Kerala cuisine,['Kallu Shappu'],1213.0,1189.0
1214,Cafe Mondegar in Mumbai is known for its art deco interiors,['Cafe Mondegar'],1214.0,1190.0
1215,The Blue Ginger at Taj Palace in Delhi is known for its Vietnamese cuisine,['The Blue Ginger'],1215.0,1191.0
1216,Karavalli in Bengaluru is a must-visit for its coastal Indian cuisine,['Karavalli'],1216.0,1192.0
1217,The Ice Cream Studio in Mumbai serves unique flavors like paan and gulkand,['The Ice Cream Studio'],1217.0,1193.0
1218,Naturals in Pune is known for its delicious and natural fruit ice creams,['Naturals'],1218.0,1194.0
1219,The Piano Man Jazz Club in Delhi is a popular spot for live music,['The Piano Man Jazz Club'],1219.0,1195.0
1220,Gaggan in Bangkok is known for its progressive Indian cuisine,['Gaggan'],1220.0,1196.0
1221,The Chocolate Room in Hyderabad is a must-visit for its chocolate-based desserts,['The Chocolate Room'],1221.0,1197.0
1222,The Bombay Canteen in Mumbai is known for its contemporary Indian cuisine,['The Bombay Canteen'],1222.0,1198.0
1223,The Smoke Co. in Delhi is a popular spot for barbecue lovers,['The Smoke Co.'],1223.0,1199.0
1224,Cafe Diem in Goa is known for its delicious cakes and pastries,['Cafe Diem'],1224.0,1200.0
1225,The Black Sheep Bistro in Goa is a must-visit for its fusion cuisine,['The Black Sheep Bistro'],1225.0,1201.0
1226,The Barbeque Company in Delhi is a popular spot for its unlimited barbecue menu,['The Barbeque Company'],1226.0,1202.0
1227,The Fatty Bao in Mumbai is known for its pan-Asian cuisine,['The Fatty Bao'],1227.0,1203.0
1228,The Masque in Mumbai is known for its farm-to-table approach,['The Masque'],1228.0,1204.0
1229,The Sugar Factory in Dubai is a must-visit for its outrageous milkshakes,['The Sugar Factory'],1229.0,1205.0
1230,"The Table in Mumbai is known for its modern European cuisine
",['The Table'],1230.0,1206.0
1231,The Bombay Bronx in Mumbai is a popular spot for its lively atmosphere and delicious cocktails,['The Bombay Bronx'],1231.0,1207.0
1232,Cafe Irani Chaii in Mumbai is a must-visit for its authentic Irani chai and bun maska,['Cafe Irani Chaii'],1232.0,1208.0
1233,The Tasting Room in Mumbai is known for its extensive wine collection,['The Tasting Room'],1233.0,1209.0
1234,The Potbelly Rooftop Cafe in Delhi is a popular spot for its Bihari cuisine,['The Potbelly Rooftop Cafe'],1234.0,1210.0
1235,O Pedro in Mumbai is known for its Goan-inspired dishes,['O Pedro'],1235.0,1211.0
1236,The Beer Cafe in Delhi is a popular spot for beer enthusiasts,['The Beer Cafe'],1236.0,1212.0
1237,The China Kitchen at Hyatt Regency in Delhi is known for its delicious Chinese cuisine,['The China Kitchen'],1237.0,1213.0
1238,The Charcoal Pit in Mumbai is a must-visit for its delicious kebabs and tikkas,['The Charcoal Pit'],1238.0,1214.0
1239,The Table by Basanti in Kolkata is known for its modern Bengali cuisine,['The Table by Basanti'],1239.0,1215.0
1240,The Ministry of Crab in Colombo is a must-visit for its seafood dishes,['The Ministry of Crab'],1240.0,1216.0
1241,The White Owl Brewery in Mumbai is a popular spot for craft beer lovers,['The White Owl Brewery'],1241.0,1217.0
1242,The Nasi Goreng Kambing at Warung MJS in Bali is a must-try,['The Nasi Goreng Kambing'],1242.0,1218.0
1243,The Yellow Chilli by Sanjeev Kapoor in Mumbai is known for its contemporary Indian cuisine,['The Yellow Chilli'],1243.0,1219.0
1244,The Social in Mumbai is a popular spot for its vibrant atmosphere and cocktails,['The Social'],1244.0,1220.0
1245,The Food Studio in Jaipur is known for its fusion dishes,['The Food Studio'],1245.0,1221.0
1246,"The Workshop in Kolkata is a must-visit for its innovative cocktails and fusion cuisine.
",['The Workshop'],1246.0,1222.0
1247,Chili's Grill & Bar is a great place for American food and cocktails.,"[""Chili's Grill & Bar""]",1247.0,1223.0
1248,Saravana Bhavan serves amazing South Indian vegetarian dishes.,['Saravana Bhavan'],1248.0,1224.0
1249,Gulati Restaurant is famous for its authentic Indian cuisine and great ambience.,['Gulati Restaurant'],1249.0,1225.0
1250,Big Chill is a popular cafe known for its desserts and shakes.,['Big Chill'],1250.0,1226.0
1251,"Hard Rock Cafe is a fun spot for burgers, drinks, and live music.",['Hard Rock Cafe'],1251.0,1227.0
1252,Pind Balluchi offers delicious Punjabi food and a lively atmosphere.,['Pind Balluchi'],1252.0,1228.0
1253,Karim's is a must-visit restaurant for Mughlai food in Delhi.,"[""Karim's""]",1253.0,1229.0
1254,Barbeque Nation is a great choice for unlimited barbecue and buffet.,['Barbeque Nation'],1254.0,1230.0
1255,Bombay Brasserie is a chic restaurant that serves fusion Indian cuisine.,['Bombay Brasserie'],1255.0,1231.0
1256,The Spice Room is a cozy spot for Thai food in Mumbai.,['The Spice Room'],1256.0,1232.0
1257,Olive Bar & Kitchen is a luxurious place for Mediterranean food and drinks.,['Olive Bar & Kitchen'],1257.0,1233.0
1258,Mocambo Cafe is a famous eatery in Kolkata known for its Continental and Chinese dishes.,['Mocambo Cafe'],1258.0,1234.0
1259,Indian Accent is an upscale restaurant that serves creative Indian cuisine.,['Indian Accent'],1259.0,1235.0
1260,Gopal's is a popular food truck in Delhi that serves amazing vegetarian chaat.,"[""Gopal's""]",1260.0,1236.0
1261,The Black Rabbit is a lively pub in Bangalore that serves craft beers and pub food.,['The Black Rabbit'],1261.0,1237.0
1262,Trishna is a seafood lover's paradise in Mumbai.,['Trishna'],1262.0,1238.0
1263,KFC is a fast-food chain that serves delicious fried chicken.,['KFC'],1263.0,1239.0
1264,Taj Mahal Tea House is a charming tea room in Mumbai that serves gourmet teas and snacks.,['Taj Mahal Tea House'],1264.0,1240.0
1265,The Irish House is a cozy pub in Mumbai that serves comfort food and drinks.,['The Irish House'],1265.0,1241.0
1266,Le Pain Quotidien is a great place for organic bread and coffee.,['Le Pain Quotidien'],1266.0,1242.0
1267,Hauz Khas Social is a trendy cafe in Delhi that serves fusion food and drinks.,['Hauz Khas Social'],1267.0,1243.0
1268,Biryani Blues is a popular chain in Delhi that serves delicious biryanis.,['Biryani Blues'],1268.0,1244.0
1269,JW Marriott is a luxurious hotel in Mumbai that offers multiple dining options.,['JW Marriott'],1269.0,1245.0
1270,The Fatty Bao is a trendy Asian gastro-pub in Bangalore.,['The Fatty Bao'],1270.0,1246.0
1271,Blue Tokai Coffee Roasters is a popular coffee shop in Delhi that serves artisanal coffee.,['Blue Tokai Coffee Roasters'],1271.0,1247.0
1272,Gajalee is a seafood restaurant in Mumbai that serves traditional Maharashtrian cuisine.,['Gajalee'],1272.0,1248.0
1273,Saravanaa Bhavan is a famous chain that serves authentic South Indian food.,['Saravanaa Bhavan'],1273.0,1249.0
1274,High Ultra Lounge is a rooftop bar in Bangalore that offers stunning views and great drinks.,['High Ultra Lounge'],1274.0,1250.0
1275,Toast & Tonic is a stylish bar in Bangalore that serves global cuisine and craft cocktails.,['Toast & Tonic'],1275.0,1251.0
1276,Farzi Cafe is a modern Indian bistro that serves innovative dishes.,['Farzi Cafe'],1276.0,1252.0
1277,Bukhara is a legendary restaurant in Delhi that serves amazing North Indian food.,['Bukhara'],1277.0,1253.0
1278,"Salt Water Cafe is a chic spot in Mumbai that serves European and Mediterranean cuisine.
",['Salt Water'],1278.0,1254.0
1279,Karavalli is a popular restaurant in Bangalore that serves coastal Karnataka and Kerala cuisine.,['Karavalli'],1279.0,1255.0
1280,Brewbot is a microbrewery in Mumbai that serves craft beer and pub grub.,['Brewbot'],1280.0,1256.0
1281,Smoke House Deli is a stylish cafe in Delhi that serves global cuisine.,['Smoke House Deli'],1281.0,1257.0
1282,Indigo Deli is a gourmet deli in Mumbai that serves delicious sandwiches and salads.,['Indigo Deli'],1282.0,1258.0
1283,Monkey Bar is a trendy gastropub in Bangalore that serves fusion food and drinks.,['Monkey Bar'],1283.0,1259.0
1284,Dum Pukht is a fine-dining restaurant in Delhi that serves royal Awadhi cuisine.,['Dum Pukht'],1284.0,1260.0
1285,Leopold Cafe is an iconic restaurant in Mumbai that serves Continental and Indian dishes.,['Leopold Cafe'],1285.0,1261.0
1286,The Permit Room is a popular bar in Bangalore that serves South Indian cuisine and cocktails.,['The Permit Room'],1286.0,1262.0
1287,Zaffran is a popular restaurant chain in Mumbai that serves delicious North Indian food.,['Zaffran'],1287.0,1263.0
1288,Shiro is a luxurious Asian restaurant in Bangalore that serves delicious sushi and cocktails.,['Shiro'],1288.0,1264.0
1289,"Mahesh Lunch Home is a popular seafood chain in Mumbai that serves fresh seafood.
",['Mahesh Lunch Home'],1289.0,1265.0
1290,"""At the Blue Spoon Cafe, the ambience is cozy and comfortable, perfect for a laid-back afternoon. ",['Blue Spoon Cafe'],1290.0,1266.0
1291,The menu at the Golden Phoenix Restaurant is full of mouth-watering dishes that will leave you craving for more.,['Golden Phoenix Restaurant'],1291.0,1267.0
1292," At the Sea View Lounge, you can enjoy a refreshing drink while watching the sunset over the ocean. ",['Sea View Lounge'],1292.0,1268.0
1293," The food at the Spice Route is bursting with flavor and spice, a must-try for anyone who loves Indian cuisine. ",['Spice Route'],1293.0,1269.0
1294,The Diner's Corner is a great place to grab a quick bite with friends or family.,"[""The Diner's Corner""]",1294.0,1270.0
1295," The Sizzling Wok is known for their authentic Chinese dishes, especially their sizzling hotpots. ",['The Sizzling Wok'],1295.0,1271.0
1296," At the Urban Cafe, the decor is modern and trendy, and the food is delicious. ",['the Urban Cafe'],1296.0,1272.0
1297,The Smokey Joe's BBQ Shack has a warm and inviting atmosphere that makes you feel right at home.,"[""The Smokey Joe's BBQ Shack""]",1297.0,1273.0
1298," The Fresh Bites Food Truck serves up some of the best street food in town, with a rotating menu of delicious options. ",['The Fresh Bites Food Truck'],1298.0,1274.0
1299," At the Mediterranean Bistro, the hummus and pita bread are the perfect starters to a meal full of flavor. ",['Mediterranean Bistro'],1299.0,1275.0
1300," The Martini Bar and Lounge is a great place to unwind after a long day, with a variety of signature cocktails to choose from. ",['The Martini Bar and Lounge'],1300.0,1276.0
1301," The Blue Lagoon Cafe is the perfect spot for a weekend brunch, with a variety of options to suit any taste. ",['The Blue Lagoon Cafe'],1301.0,1277.0
1302," At the Olive Tree Restaurant, the fresh salads and hearty pasta dishes are always a hit. ",['Olive Tree Restaurant'],1302.0,1278.0
1303,The Coffee House is the perfect spot to catch up with friends over a cup of coffee or tea.,['The Coffee House'],1303.0,1279.0
1304," The Thali House is a great place to try out traditional Indian thalis, with a rotating menu of regional specialties. ",['The Thali House'],1304.0,1280.0
1305," At the Red Rose Cafe, the pastries and desserts are simply divine. ",['the Red Rose Cafe'],1305.0,1281.0
1306," The Steak House is a carnivore's paradise, with a variety of steaks cooked to perfection. ",['The Steak House'],1306.0,1282.0
1307,The Happy Hour Bar and Grill is a great spot to relax with friends and enjoy some tasty food and drinks.,['The Happy Hour Bar and Grill'],1307.0,1283.0
1308," The Munch Box Food Truck is a local favorite, serving up classic comfort food with a modern twist. ",['The Munch Box Food Truck'],1308.0,1284.0
1309," At the Zen Garden, the tranquil atmosphere and beautiful scenery make for a memorable dining experience. ",['the Zen Garden'],1309.0,1285.0
1310," The Waffle House is the perfect spot for a sweet breakfast or brunch, with a variety of waffles and toppings to choose from.
",['The Waffle House'],1310.0,1286.0
1311," The Noodle House is a great place to try out authentic Asian noodles, with a variety of flavors and styles to choose from. ",['The Noodle House'],1311.0,1287.0
1312," At the Rainbow Cafe, the colorful decor and friendly staff make for a welcoming dining experience. ",['the Rainbow Cafe'],1312.0,1288.0
1313,The Seafood Shack is the go-to spot for fresh seafood and ocean views.,['The Seafood Shack'],1313.0,1289.0
1314," The Pizza Palace serves up some of the best pizza in town, with a variety of toppings and crust styles to choose from. ",['The Pizza Palace'],1314.0,1290.0
1315," At the Masala Kitchen, the curries are flavorful and fragrant, with a variety of spice levels to suit any taste. ",['Masala Kitchen'],1315.0,1291.0
1316,The Burger Joint is a classic spot for a juicy burger and fries.,['The Burger Joint'],1316.0,1292.0
1317," The Milkshake Bar serves up some of the best milkshakes in town, with a variety of flavors and toppings to choose from. ",['The Milkshake Bar'],1317.0,1293.0
1318," At the Sushi House, the sushi is always fresh and expertly prepared. ",['Sushi House'],1318.0,1294.0
1319," The Cupcake Cafe is the perfect spot for a sweet treat, with a variety of cupcakes and other desserts to choose from. ",['Cupcake Cafe'],1319.0,1295.0
1320,The Tapas Bar is a great spot to enjoy small plates and drinks with friends.,['Tapas Bar'],1320.0,1296.0
1321," The Roasted Chicken Cafe serves up some of the juiciest, most flavorful roasted chicken in town. ",['Roasted Chicken Cafe'],1321.0,1297.0
1322," At the Tandoori Oven, the tandoori chicken and naan bread are always a hit. ",['Tandoori Oven'],1322.0,1298.0
1323," The Street Cart serves up some of the best street food in Mumbai
",['The Street Cart'],1323.0,1299.0
1324,Goodluck Café in Ahmedabad serves delicious chai and bun-maska,['Goodluck Café'],1324.0,1300.0
1325,"At Chetna in Vadodara, try the popular khichdi-fafda",['Chetna'],1325.0,1301.0
1326,Experience the Gujarati thali at Sasuji in Surat,['Sasuji'],1326.0,1302.0
1327,Kanjibhai’s in Vadodara is known for its buttery pav bhaji,['Kanjibhai’s'],1327.0,1303.0
1328,Indulge in some street food at Manek Chowk in Ahmedabad,['street food at Manek Chowk'],1328.0,1304.0
1329,Mangoes in Ahmedabad is a cozy rooftop café with delicious food and great ambiance,['Mangoes'],1329.0,1305.0
1330,Sip on some masala chai and munch on some tasty snacks at Jai Hind in Vadodara,['Jai Hind'],1330.0,1306.0
1331,Dig into some mouth-watering fafda-jalebi at Kailash Parbat in Ahmedabad,['Kailash Parbat'],1331.0,1307.0
1332,Head to TGB Café and Bakery in Surat for some yummy desserts,['TGB Café and Bakery'],1332.0,1308.0
1333,"Enjoy a sumptuous meal at Vishalla in Ahmedabad with traditional Gujarati food and live music
",['Vishalla'],1333.0,1309.0
1334,The dim sum at Yauatcha is simply divine,['Yauatcha'],1334.0,1310.0
1335,Saravana Bhavan's dosa is a must-try,['Saravana Bhavan'],1335.0,1311.0
1336,Diggin's chocolate waffles are heavenly,['Diggin'],1336.0,1312.0
1337,Farzi Cafe's molecular gastronomy is a treat,['Farzi Cafe'],1337.0,1313.0
1338,Punjabi By Nature's butter chicken is a Delhi classic,['Punjabi By Nature'],1338.0,1314.0
1339,The food at Sodabottleopenerwala is simply delicious,['Sodabottleopenerwala'],1339.0,1315.0
1340,The ambience at Indian Accent is elegant and refined,['Indian Accent'],1340.0,1316.0
1341,Cafe Lota's regional Indian dishes are a delight,['Cafe Lota'],1341.0,1317.0
1342,Yeti - The Himalayan Kitchen serves authentic Nepali cuisine,['Yeti - The Himalayan Kitchen'],1342.0,1318.0
1343,Biryani By Kilo's biryanis are flavorful and aromatic,"[""Biryani By Kilo's""]",1343.0,1319.0
1344,The food and drinks at PCO are creative and innovative,['PCO'],1344.0,1320.0
1345,Pa Pa Ya's modern Asian dishes are a gastronomical journey,['Pa Pa Ya'],1345.0,1321.0
1346,The rooftop view at Qla is stunning,['Qla'],1346.0,1322.0
1347,Tamra's international buffet spread is extensive and diverse,['Tamra'],1347.0,1323.0
1348,The kebabs at Karim's are legendary in Delhi,"[""Karim's""]",1348.0,1324.0
1349,The chaat at Shree Balaji Chaat Bhandar is a must-try,['Shree Balaji Chaat Bhandar'],1349.0,1325.0
